flex1,flex2,flex3,ax,ay,az,gx,gy,gz,label
3962,2555,3903,-2.162,8.973,2.423,-0.025,0.005,0.001,TILT_LEFT
3792,2542,3941,-2.387,9.062,2.085,-0.005,0.006,-0.002,TILT_LEFT
3833,2510,3966,-2.397,9.129,2.083,-0.026,0.045,0.054,TILT_LEFT
3886,2527,4093,-2.282,8.94,2.16,-0.068,0.059,0.063,TILT_LEFT
3943,2496,4034,-2.021,9.009,2.521,-0.115,0.008,0.005,TILT_LEFT
3824,2419,4047,-2.231,9.251,2.198,-0.096,-0.09,-0.051,TILT_LEFT
3911,2446,4095,-2.576,9.433,1.937,-0.061,-0.065,-0.013,TILT_LEFT
3959,2459,4095,-2.531,9.311,1.98,-0.057,0.007,0.029,TILT_LEFT
4019,2448,4095,-2.423,9.266,2.231,-0.084,0.045,-0.007,TILT_LEFT
3888,2493,4095,-2.358,9.357,2.339,-0.109,0.011,-0.058,TILT_LEFT
4062,2473,4095,-2.547,9.527,2.255,-0.088,0,-0.063,TILT_LEFT
4055,2481,4070,-2.557,9.527,2.356,-0.069,0.009,-0.019,TILT_LEFT
4095,2544,4095,-2.523,9.495,2.267,-0.044,0.005,-0.001,TILT_LEFT
4068,2529,4093,-2.54,9.507,2.26,-0.033,0.032,0.021,TILT_LEFT
4045,2543,3961,-2.389,9.342,2.342,-0.039,0.018,0.033,TILT_LEFT
4095,2610,4095,-2.387,9.371,2.368,-0.039,-0.008,0.02,TILT_LEFT
4095,2549,4015,-2.418,9.407,2.334,-0.033,-0.052,0.029,TILT_LEFT
3984,2503,4095,-2.492,9.395,2.116,-0.004,-0.04,0.056,TILT_LEFT
4015,2548,4095,-2.473,9.39,2.143,0.021,-0.007,0.091,TILT_LEFT
3828,2507,4095,-2.377,9.172,2.215,0.013,-0.008,0.1,TILT_LEFT
3881,2501,4023,-2.342,9.096,2.21,-0.012,-0.03,0.056,TILT_LEFT
3879,2506,4062,-2.442,9.179,2.054,-0.034,-0.029,0.024,TILT_LEFT
3831,2483,4095,-2.389,9.222,2.193,-0.055,-0.016,0.03,TILT_LEFT
4001,2529,3989,-2.394,9.237,2.157,-0.06,-0.025,0.014,TILT_LEFT
3937,2510,4023,-2.48,9.285,2.119,-0.06,-0.009,0.011,TILT_LEFT
3905,2509,4001,-2.512,9.273,2.246,-0.062,-0.004,0.011,TILT_LEFT
3979,2526,4095,-2.478,9.273,2.234,-0.054,-0.001,-0.009,TILT_LEFT
4010,2465,4080,-2.399,9.321,2.243,-0.067,-0.004,-0.012,TILT_LEFT
3980,2488,3968,-2.392,9.33,2.071,-0.069,-0.004,-0.025,TILT_LEFT
4062,2447,3888,-2.444,9.354,2.054,-0.07,0.033,-0.027,TILT_LEFT
4057,2213,4079,2.43,9.258,-1.877,-0.31,-0.33,-0.166,TILT_LEFT
4095,2257,4095,2.145,9.649,-2.332,-0.292,-0.404,-0.357,TILT_LEFT
4069,2256,3909,1.889,9.941,-2.705,-0.248,-0.321,-0.349,TILT_LEFT
4095,2275,4095,1.805,9.957,-2.713,-0.195,-0.184,-0.268,TILT_LEFT
4061,2266,4065,1.882,9.864,-2.643,-0.128,-0.072,-0.179,TILT_LEFT
4095,2273,4095,2.04,9.661,-2.516,-0.066,-0.019,-0.111,TILT_LEFT
4016,2206,4095,2.16,9.536,-2.255,-0.032,-0.062,-0.088,TILT_LEFT
4048,2241,4095,2.085,9.538,-2.14,-0.015,-0.148,-0.083,TILT_LEFT
4095,2291,4095,1.913,9.627,-2.265,-0.017,-0.201,-0.082,TILT_LEFT
4095,2235,4095,1.851,9.759,-2.466,-0.031,-0.143,-0.081,TILT_LEFT
4095,2210,4095,1.963,9.78,-2.217,-0.045,-0.06,-0.138,TILT_LEFT
3996,2219,4095,1.87,9.807,-1.932,-0.041,-0.062,-0.258,TILT_LEFT
4048,2244,4095,1.623,10.015,-1.867,-0.02,-0.079,-0.291,TILT_LEFT
3990,2235,3998,1.513,10.104,-1.982,-0.004,-0.127,-0.183,TILT_LEFT
4095,2243,4095,1.511,9.936,-2.279,0.024,-0.109,-0.021,TILT_LEFT
4033,2192,3996,1.664,9.658,-2.289,0.033,-0.019,0.07,TILT_LEFT
4095,2202,3957,1.779,9.491,-2.112,0.038,0.08,0.071,TILT_LEFT
3890,2237,3927,1.918,9.352,-1.805,0.074,0.14,0.051,TILT_LEFT
4077,2256,4026,2.191,9.103,-1.379,0.119,0.098,0.01,TILT_LEFT
3906,2287,4002,2.205,8.921,-1.235,0.156,-0.055,-0.012,TILT_LEFT
4068,2207,4005,1.908,8.93,-1.475,0.183,-0.168,0.055,TILT_LEFT
3958,2228,4040,1.827,8.801,-1.75,0.183,-0.158,0.251,TILT_LEFT
3826,2210,4045,2.2,8.325,-1.638,0.142,-0.156,0.364,TILT_LEFT
3917,2207,4095,2.538,7.906,-1.559,0.057,-0.262,0.262,TILT_LEFT
3953,2240,4095,2.392,8.004,-1.741,-0.03,-0.369,0.082,TILT_LEFT
3965,2182,4067,2.148,8.203,-2.09,-0.095,-0.408,-0.051,TILT_LEFT
3955,2224,4095,1.994,8.346,-2.349,-0.173,-0.388,-0.124,TILT_LEFT
4095,2170,4095,1.879,8.557,-2.658,-0.29,-0.404,-0.127,TILT_LEFT
4095,2180,4095,1.75,8.712,-3.089,-0.403,-0.386,-0.088,TILT_LEFT
4034,2193,4095,1.736,9.012,-3.402,-0.476,-0.286,-0.053,TILT_LEFT
4083,2225,4095,1.657,9.481,-3.491,-0.507,-0.14,0.022,TILT_LEFT
4095,2242,4056,1.899,9.857,-3.156,-0.49,-0.034,0.078,TILT_LEFT
4095,2198,3936,2.167,10.19,-2.811,-0.432,-0.044,0.064,TILT_LEFT
4095,2202,3995,2.133,10.633,-2.751,-0.341,-0.074,0.02,TILT_LEFT
4095,2221,4027,2.145,10.953,-2.799,-0.225,-0.037,0.082,TILT_LEFT
4071,2226,4093,2.234,10.748,-2.526,-0.115,-0.02,0.183,TILT_LEFT
4095,2255,4079,2.286,10.29,-2.334,-0.03,-0.07,0.237,TILT_LEFT
3975,2221,3989,2.291,9.792,-2.176,0.002,-0.164,0.212,TILT_LEFT
4043,2189,4095,2.241,9.503,-2.239,0.01,-0.294,0.144,TILT_LEFT
4003,2238,4087,1.944,9.316,-2.423,0.026,-0.335,0.088,TILT_LEFT
3961,2215,4045,1.741,9.139,-2.49,0.007,-0.291,0.047,TILT_LEFT
3906,2185,3953,1.659,8.993,-2.397,-0.038,-0.225,-0.001,TILT_LEFT
3961,2178,4095,1.683,9.005,-2.322,-0.067,-0.19,-0.039,TILT_LEFT
4095,2192,4095,1.772,8.99,-2.155,-0.082,-0.19,-0.076,TILT_LEFT
3998,2167,4020,1.724,9.043,-2.227,-0.083,-0.208,-0.122,TILT_LEFT
3920,2206,4095,1.566,9.258,-2.5,-0.094,-0.181,-0.094,TILT_LEFT
3955,2205,4095,1.583,9.371,-2.672,-0.121,-0.086,0.004,TILT_LEFT
4095,2201,4095,1.767,9.333,-2.658,-0.148,0.011,0.067,TILT_LEFT
4095,2221,4095,1.856,9.503,-2.564,-0.155,0.06,0.083,TILT_LEFT
3969,2174,4095,1.958,9.656,-2.579,-0.145,0.063,0.114,TILT_LEFT
4095,2291,4095,2.107,9.732,-2.655,-0.119,0.051,0.148,TILT_LEFT
4095,2209,4095,2.176,9.752,-2.751,-0.095,0.047,0.163,TILT_LEFT
4039,2240,4031,2.224,9.713,-2.799,-0.071,0.057,0.163,TILT_LEFT
3991,2155,4066,2.301,9.572,-2.703,-0.053,0.055,0.145,TILT_LEFT
4053,2218,4038,2.382,9.483,-2.492,-0.028,-0.005,0.109,TILT_LEFT
4034,2223,4085,2.363,9.45,-2.425,0.006,-0.091,0.072,TILT_LEFT
4002,2203,4048,2.16,9.445,-2.504,0.058,-0.14,0.054,TILT_LEFT
4085,2224,4095,1.939,9.436,-2.591,0.089,-0.127,0.085,TILT_LEFT
3941,2175,4048,1.942,9.285,-2.492,0.093,-0.105,0.126,TILT_LEFT
4088,2252,4038,2.09,9.096,-2.382,0.09,-0.126,0.127,TILT_LEFT
3967,2182,4067,2.126,9.019,-2.421,0.08,-0.16,0.08,TILT_LEFT
3998,2194,4095,1.973,9.031,-2.574,0.066,-0.146,0.053,TILT_LEFT
4095,2185,4095,1.958,9,-2.643,0.055,-0.069,0.06,TILT_LEFT
4095,2237,3963,2.138,8.892,-2.437,0.023,-0.007,0.057,TILT_LEFT
4091,2240,4051,2.263,8.961,-2.289,-0.019,-0.029,0.051,TILT_LEFT
4095,2257,4095,2.246,9.122,-2.322,-0.034,-0.045,0.056,TILT_LEFT
4067,2247,4095,2.229,9.261,-2.217,-0.036,-0.052,0.098,TILT_LEFT
4052,2226,4079,2.327,9.21,-2.227,-0.023,-0.067,0.112,TILT_LEFT
4095,2223,4095,2.428,9.076,-2.162,-0.002,-0.074,0.083,TILT_LEFT
4092,2261,4095,2.435,9.194,-2.203,0.001,-0.158,0.042,TILT_LEFT
4095,2235,4095,2.073,9.57,-2.495,0.038,-0.181,0.114,TILT_LEFT
4095,2241,4095,1.99,9.606,-2.674,0.064,-0.125,0.292,TILT_LEFT
3985,2213,4095,2.222,9.33,-2.528,0.083,-0.088,0.381,TILT_LEFT
4050,2261,4095,2.454,9.222,-2.411,0.129,-0.141,0.318,TILT_LEFT
3971,2220,4095,2.638,9.313,-2.363,0.203,-0.25,0.183,TILT_LEFT
3847,2418,3583,-3.062,9.395,0.539,0.096,0.047,0.153,TILT_LEFT
3781,2509,3489,-2.883,9.179,0.517,0.106,0.035,0.115,TILT_LEFT
3955,2283,3753,-2.916,9.076,0.285,0.092,0.032,0.045,TILT_LEFT
3875,2348,4095,-2.974,9.096,0.136,0.073,0.064,0.005,TILT_LEFT
4016,2185,4095,-2.868,9.014,0.273,0.048,0.106,-0.001,TILT_LEFT
4008,2737,3744,-2.691,8.942,0.476,-0.021,0.11,-0.035,TILT_LEFT
3599,2347,3760,-2.722,9.033,0.424,-0.086,0.084,-0.091,TILT_LEFT
4095,2259,4095,-2.83,9.256,0.342,-0.116,0.065,-0.122,TILT_LEFT
4095,2365,3403,-2.871,9.392,0.285,-0.109,0.05,-0.116,TILT_LEFT
3548,2339,3959,-2.954,9.5,0.266,-0.068,0.048,-0.072,TILT_LEFT
3723,2467,3867,-2.976,9.491,0.273,-0.023,0.039,0.003,TILT_LEFT
4095,2430,3681,-2.971,9.452,0.28,0.016,0.012,0.078,TILT_LEFT
3574,2235,3723,-2.887,9.349,0.323,0.036,-0.028,0.128,TILT_LEFT
3839,2370,3614,-2.787,9.237,0.345,0.041,-0.1,0.133,TILT_LEFT
3723,2414,4095,-2.859,9.184,0.306,0.049,-0.132,0.083,TILT_LEFT
3673,2283,4095,-2.976,9.206,0.271,0.046,-0.11,0.036,TILT_LEFT
3499,2304,3326,-3.057,9.182,0.417,0.039,-0.082,0.008,TILT_LEFT
3309,2433,3741,-3.091,9.189,0.601,0.029,-0.098,0.024,TILT_LEFT
4095,2115,4095,-3.06,9.088,0.567,0.028,-0.153,0.067,TILT_LEFT
4095,2323,3378,-3.127,9.076,0.414,0.037,-0.18,0.104,TILT_LEFT
3139,2447,4095,-3.144,8.964,0.227,0.024,-0.175,0.122,TILT_LEFT
4006,2071,3825,-3.141,8.863,0.196,-0.003,-0.148,0.079,TILT_LEFT
4083,2336,4095,-3.206,8.863,0.225,-0.053,-0.144,0.046,TILT_LEFT
4095,2211,3713,-3.213,8.942,0.292,-0.094,-0.153,0.035,TILT_LEFT
4095,2302,3494,-3.299,9.122,0.268,-0.109,-0.156,0.05,TILT_LEFT
4053,2183,4026,-3.338,9.21,0.225,-0.099,-0.125,0.092,TILT_LEFT
3862,2181,4095,-3.29,9.17,0.215,-0.09,-0.067,0.102,TILT_LEFT
4095,2503,3774,-3.218,9.153,0.366,-0.101,-0.026,0.085,TILT_LEFT
3275,2553,4095,-3.156,9.201,0.539,-0.121,-0.029,0.076,TILT_LEFT
3741,2178,4095,-3.168,9.316,0.543,-0.126,-0.05,0.084,TILT_LEFT
4095,2448,3321,-3.172,9.448,0.469,-0.119,-0.057,0.128,TILT_LEFT
3414,2339,4095,-3.081,9.328,0.481,-0.111,-0.042,0.139,TILT_LEFT
4095,2063,3696,-2.986,9.313,0.491,-0.098,-0.044,0.121,TILT_LEFT
3949,2307,4095,-2.945,9.395,0.543,-0.099,-0.035,0.095,TILT_LEFT
3088,2111,4095,-2.825,9.34,0.697,-0.12,-0.053,0.05,TILT_LEFT
3933,2165,3399,-2.916,9.5,0.589,-0.119,-0.083,0.03,TILT_LEFT
3280,2467,3614,-2.957,9.567,0.527,-0.094,-0.055,0.048,TILT_LEFT
4064,2178,4095,-2.871,9.44,0.462,-0.056,-0.01,0.058,TILT_LEFT
3328,2166,3633,-2.818,9.306,0.558,-0.051,0.017,0.046,TILT_LEFT
3984,2442,3875,-2.641,9.191,0.702,-0.072,0.002,0.009,TILT_LEFT
3640,2218,4095,-2.614,9.232,0.783,-0.074,-0.066,-0.05,TILT_LEFT
3451,2156,4095,-2.775,9.361,0.651,-0.055,-0.134,-0.05,TILT_LEFT
4063,2620,4095,-2.808,9.278,0.515,-0.028,-0.139,-0.05,TILT_LEFT
3482,2385,4095,-2.842,9.225,0.441,-0.022,-0.12,-0.07,TILT_LEFT
4095,2256,3971,-2.799,9.103,0.668,-0.039,-0.126,-0.099,TILT_LEFT
3793,2247,3325,-2.878,9.11,0.634,-0.05,-0.175,-0.14,TILT_LEFT
3615,2272,3933,-3.103,9.258,0.455,-0.049,-0.173,-0.117,TILT_LEFT
3792,2214,3440,-3.172,9.254,0.414,-0.034,-0.147,-0.052,TILT_LEFT
4095,2547,3789,-3.144,9.163,0.335,-0.02,-0.112,-0.014,TILT_LEFT
3582,2286,4095,-3.048,8.988,0.299,-0.04,-0.088,-0.022,TILT_LEFT
4095,2485,3392,-3.043,8.961,0.215,-0.089,-0.069,-0.063,TILT_LEFT
3515,2189,4095,-3.136,9.098,0.266,-0.128,-0.065,-0.078,TILT_LEFT
3696,2064,3019,-3.172,9.246,0.196,-0.139,-0.05,-0.051,TILT_LEFT
4095,2299,3907,-3.117,9.304,0.259,-0.14,-0.045,-0.005,TILT_LEFT
3274,2005,4095,-3.089,9.328,0.244,-0.137,-0.052,0.02,TILT_LEFT
3935,2365,4095,-3.136,9.385,0.093,-0.139,-0.066,0.048,TILT_LEFT
3519,2358,4047,-3.139,9.347,-0.005,-0.152,-0.044,0.06,TILT_LEFT
4049,2384,4095,-3.062,9.357,-0.108,-0.176,-0.017,0.037,TILT_LEFT
3879,2237,3873,-2.974,9.402,-0.101,-0.21,-0.009,-0.013,TILT_LEFT
4095,2498,3718,-2.957,9.603,-0.005,-0.229,-0.033,-0.066,TILT_LEFT
3419,2046,3748,-3.007,9.871,0.043,-0.219,-0.079,-0.068,TILT_LEFT
4095,2613,3504,-3.112,10.068,-0.005,-0.173,-0.085,-0.027,TILT_LEFT
3885,2369,4095,-3.072,10.108,0.06,-0.119,-0.057,0.02,TILT_LEFT
3983,2064,4093,-2.909,10.008,0.297,-0.082,-0.066,0.03,TILT_LEFT
4095,2610,4095,-2.899,9.96,0.4,-0.042,-0.094,0.018,TILT_LEFT
3387,2240,4095,-2.914,9.91,0.469,0.002,-0.099,0.03,TILT_LEFT
4095,2213,3920,-2.871,9.778,0.596,0.042,-0.111,0.029,TILT_LEFT
3840,2397,3660,-2.962,9.682,0.572,0.083,-0.136,0.049,TILT_LEFT
4033,2324,4095,-2.931,9.462,0.474,0.107,-0.14,0.095,TILT_LEFT
3617,2103,3856,-2.82,9.225,0.548,0.119,-0.142,0.096,TILT_LEFT
3902,2507,3951,-2.801,9.055,0.613,0.107,-0.176,0.062,TILT_LEFT
3537,2174,4095,-2.89,8.928,0.438,0.094,-0.205,0.023,TILT_LEFT
4095,2339,3638,-3.038,8.904,0.28,0.078,-0.192,0.007,TILT_LEFT
3888,2368,4095,-3.112,8.863,0.259,0.046,-0.164,0.013,TILT_LEFT
3717,2226,3600,-3.141,8.88,0.251,0.013,-0.138,0.017,TILT_LEFT
4095,2127,3057,-3.417,7.767,3.766,0.091,-0.424,0.195,TILT_LEFT
4095,1891,4095,-3.381,7.98,3.543,0.029,-0.422,0.241,TILT_LEFT
3829,2518,3504,-3.426,7.968,3.28,-0.031,-0.337,0.191,TILT_LEFT
3139,2701,3760,-3.359,7.977,3.519,-0.139,-0.238,0.06,TILT_LEFT
4095,2267,3600,-3.359,8.009,3.728,-0.27,-0.231,-0.108,TILT_LEFT
3930,2626,2755,-3.761,8.487,3.749,-0.357,-0.207,-0.228,TILT_LEFT
3571,2267,4095,-3.948,8.969,3.941,-0.38,-0.193,-0.189,TILT_LEFT
3574,1831,4043,-4.073,9.153,4.061,-0.329,-0.192,-0.087,TILT_LEFT
3235,2557,4018,-4.101,9.261,4.156,-0.249,-0.17,0.005,TILT_LEFT
3392,2338,4095,-4.053,9.22,4.173,-0.191,-0.131,0.065,TILT_LEFT
4039,2512,2544,-3.998,9.088,4.211,-0.144,-0.095,0.058,TILT_LEFT
3840,2454,4095,-3.948,9.007,4.238,-0.108,-0.083,0.039,TILT_LEFT
4095,1925,4095,-3.967,8.971,4.171,-0.066,-0.087,0.038,TILT_LEFT
4029,2425,3439,-3.934,8.894,4.075,-0.016,-0.072,0.047,TILT_LEFT
3088,2507,4095,-3.96,8.837,4.029,0.027,-0.043,0.052,TILT_LEFT
4095,2234,4095,-3.984,8.662,4.008,0.042,0.006,0.063,TILT_LEFT
3825,2864,2858,-3.773,8.495,4.202,0.026,0.01,0.055,TILT_LEFT
3743,2551,4061,-3.838,8.511,4.087,0.028,0.004,0.044,TILT_LEFT
4095,2130,4095,-3.922,8.593,3.934,0.037,0.062,0.1,TILT_LEFT
3487,2846,4095,-3.67,8.353,3.996,0.034,0.132,0.131,TILT_LEFT
3744,2449,4095,-3.615,8.315,3.977,0.022,0.18,0.118,TILT_LEFT
4095,2384,2721,-3.476,8.279,4.017,0.001,0.208,0.114,TILT_LEFT
3856,2444,4095,-3.476,8.32,4.041,-0.01,0.221,0.115,TILT_LEFT
4095,2109,4095,-3.22,8.327,4.077,-0.036,0.2,0.136,TILT_LEFT
3807,2583,3471,-3.211,8.394,3.907,-0.026,0.177,0.147,TILT_LEFT
3039,2899,3470,-3.127,8.425,3.869,-0.02,0.186,0.152,TILT_LEFT
4095,2333,4055,-2.993,8.373,3.895,-0.027,0.17,0.136,TILT_LEFT
4095,2245,3179,-2.942,8.399,3.888,-0.037,0.15,0.101,TILT_LEFT
3632,2346,4095,-2.854,8.42,3.946,-0.044,0.111,0.056,TILT_LEFT
4032,1967,4095,-2.873,8.523,3.9,-0.034,0.046,0.025,TILT_LEFT
4011,2769,3503,-2.962,8.581,3.749,-0.011,0.001,0.035,TILT_LEFT
2695,2361,3882,-2.95,8.514,3.618,0.002,-0.033,0.029,TILT_LEFT
4095,2417,2745,-2.914,8.507,3.56,-0.02,-0.094,-0.011,TILT_LEFT
4095,2529,4095,-3.077,8.59,3.338,-0.045,-0.153,-0.045,TILT_LEFT
4095,1957,4095,-3.27,8.705,3.175,-0.06,-0.185,-0.049,TILT_LEFT
4035,2411,3307,-3.443,8.868,3.077,-0.073,-0.188,0,TILT_LEFT
3085,2853,3521,-3.558,8.921,3.201,-0.099,-0.164,0.079,TILT_LEFT
4095,2338,4095,-3.469,9.017,3.666,-0.161,-0.172,0.116,TILT_LEFT
4095,2390,3536,-3.642,9.328,3.819,-0.185,-0.132,0.088,TILT_LEFT
3494,2462,4095,-3.771,9.706,3.828,-0.176,-0.022,0.114,TILT_LEFT
4095,1759,3995,-3.582,9.747,3.903,-0.104,0.08,0.184,TILT_LEFT
3898,2709,3312,-3.412,9.613,3.816,0.027,0.119,0.27,TILT_LEFT
2923,2426,4095,-3.148,9.263,3.812,0.138,0.101,0.401,TILT_LEFT
3919,2284,3285,-2.77,8.653,3.876,0.187,0.012,0.439,TILT_LEFT
4039,2480,4095,-2.648,8.272,3.924,0.186,-0.094,0.33,TILT_LEFT
3926,2239,4095,-2.84,8.097,3.958,0.156,-0.167,0.204,TILT_LEFT
3946,2544,3545,-3.139,8.028,3.97,0.139,-0.185,0.103,TILT_LEFT
3149,2774,3656,-3.342,7.913,4.168,0.126,-0.186,0.051,TILT_LEFT
4095,2303,3839,-3.606,7.836,4.381,0.092,-0.202,0.051,TILT_LEFT
4095,2513,2867,-3.795,7.903,4.484,0.048,-0.237,0.143,TILT_LEFT
3403,2550,4095,-3.979,7.949,4.269,0.009,-0.196,0.27,TILT_LEFT
3407,2366,4031,-3.919,7.884,4.037,-0.026,-0.073,0.371,TILT_LEFT
4075,2756,3262,-3.663,7.75,3.919,-0.082,0.074,0.413,TILT_LEFT
3830,2551,4031,-3.287,7.688,3.886,-0.151,0.166,0.415,TILT_LEFT
4095,2379,2665,-2.907,7.772,3.876,-0.206,0.2,0.377,TILT_LEFT
4014,2553,3936,-2.631,7.973,3.812,-0.234,0.205,0.33,TILT_LEFT
3815,2229,4095,-2.512,8.112,3.745,-0.22,0.187,0.301,TILT_LEFT
3937,2400,3411,-2.411,8.193,3.905,-0.212,0.186,0.268,TILT_LEFT
2960,2855,3361,-2.215,8.085,4.487,-0.247,0.081,0.204,TILT_LEFT
4079,2252,4095,-2.413,8.224,4.511,-0.264,-0.129,0.102,TILT_LEFT
4095,2374,2815,-2.794,8.638,4.288,-0.222,-0.202,0.125,TILT_LEFT
3501,2721,3915,-2.969,8.502,4.197,-0.172,-0.165,0.169,TILT_LEFT
3504,2240,4095,-2.971,8.27,4.48,-0.186,-0.1,0.11,TILT_LEFT
4095,2474,3350,-2.964,8.282,4.743,-0.261,-0.095,-0.011,TILT_LEFT
2864,2511,3829,-3.139,8.531,4.8,-0.305,-0.063,-0.152,TILT_LEFT
4095,2384,3395,-3.364,9,4.784,-0.288,-0.022,-0.185,TILT_LEFT
4033,2545,3934,-3.405,9.115,4.752,-0.231,0.061,-0.107,TILT_LEFT
3545,2479,4095,-3.203,9.017,4.846,-0.135,0.125,-0.047,TILT_LEFT
3933,2599,3664,-2.995,8.959,4.896,-0.062,0.128,-0.023,TILT_LEFT
3408,3157,3030,-2.799,8.744,4.875,-0.025,0.084,-0.001,TILT_LEFT
3977,2426,4095,-2.634,8.583,4.707,-0.008,-0.001,0,TILT_LEFT
4095,2135,3154,-2.619,8.547,4.427,0.027,-0.026,-0.009,TILT_LEFT
3607,2682,4027,-2.569,8.42,4.413,0.057,-0.054,0.008,TILT_LEFT
3291,2133,4095,-2.636,8.176,4.386,0.075,-0.062,-0.019,TILT_LEFT
4095,2602,4095,-2.674,8.009,4.549,0.046,-0.081,-0.059,TILT_LEFT
4064,2224,4095,3.108,9.313,3.61,-0.395,0.169,-0.241,TILT_LEFT
4047,2299,4095,3.208,9.29,4.022,-0.35,0.137,-0.182,TILT_LEFT
4080,2206,4095,3.371,9.369,4.35,-0.27,-0.005,-0.18,TILT_LEFT
4095,2261,4095,2.871,10.101,4.192,-0.224,-0.152,-0.005,TILT_LEFT
4095,2254,4095,2.227,11.021,4.199,-0.175,-0.239,0.6,TILT_LEFT
4085,2238,4095,2.631,10.609,4.017,-0.078,-0.269,1.308,TILT_LEFT
4038,2218,4020,3.553,9.371,3.874,0.006,-0.241,1.592,TILT_LEFT
4095,2331,4095,4.259,8.55,3.709,0.059,-0.203,1.376,TILT_LEFT
4095,2223,4095,4.233,8.408,3.314,0.067,-0.116,1.05,TILT_LEFT
4048,2252,4095,4.257,8.317,3.158,0.02,0.057,0.815,TILT_LEFT
3874,2283,4095,4.494,8.083,3.168,-0.051,0.221,0.588,TILT_LEFT
3919,2297,4095,4.791,7.819,3.409,-0.122,0.324,0.266,TILT_LEFT
4095,2326,4095,4.496,8.284,3.582,-0.152,0.399,-0.03,TILT_LEFT
4065,2224,4016,3.972,9.131,3.78,-0.164,0.465,0.061,TILT_LEFT
3934,2294,4095,3.965,9.199,4.101,-0.174,0.465,0.392,TILT_LEFT
4095,2320,4095,4.472,8.622,4.592,-0.163,0.386,0.555,TILT_LEFT
4069,2290,4095,4.757,8.351,4.831,-0.12,0.168,0.475,TILT_LEFT
4022,2261,4095,4.549,8.485,4.539,-0.028,0.021,0.399,TILT_LEFT
4032,2317,4095,4.511,8.308,4.221,0.048,0.014,0.369,TILT_LEFT
3999,2263,4095,4.477,8.028,3.955,0.04,0.088,0.311,TILT_LEFT
4051,2298,4095,4.434,7.728,3.824,0.005,0.201,0.209,TILT_LEFT
4095,2278,4095,4.592,7.477,4.128,-0.074,0.265,0.021,TILT_LEFT
4083,2288,4095,4.695,7.597,4.638,-0.09,0.217,-0.275,TILT_LEFT
4095,2290,4095,4.247,8.442,4.585,-0.056,0.104,-0.33,TILT_LEFT
4095,2294,4095,3.926,8.724,4.501,-0.009,0.06,-0.1,TILT_LEFT
4095,2323,4095,4.089,8.382,4.702,-0.006,0.029,0.125,TILT_LEFT
4095,2320,4095,4.319,7.827,4.827,0.006,-0.042,0.105,TILT_LEFT
4095,2273,4095,4.331,7.451,4.791,-0.002,-0.111,-0.139,TILT_LEFT
4095,2298,4095,3.826,7.918,4.666,-0.004,-0.145,-0.335,TILT_LEFT
4051,2289,4095,3.476,8.226,4.492,0.005,-0.091,-0.238,TILT_LEFT
4072,2265,4095,3.572,7.958,4.721,-0.011,-0.05,-0.134,TILT_LEFT
4095,2241,4095,3.785,7.568,4.975,-0.038,-0.096,-0.206,TILT_LEFT
4026,2270,4086,3.601,7.506,4.872,-0.025,-0.167,-0.393,TILT_LEFT
3984,2273,4095,3.496,7.13,4.697,-0.019,-0.139,-0.647,TILT_LEFT
3919,2257,4011,3.565,6.893,4.767,-0.038,-0.075,-1.056,TILT_LEFT
4074,2251,4095,2.942,7.348,4.523,-0.093,0,-1.333,TILT_LEFT
3984,2230,4095,2.614,7.549,4.549,-0.136,0.125,-1.449,TILT_LEFT
4005,2225,4095,2.073,8.121,5.131,-0.171,0.16,-1.444,TILT_LEFT
3916,2218,4095,1.516,8.935,5.389,-0.224,0.04,-1.067,TILT_LEFT
4095,2224,4095,1.518,9.057,5.49,-0.173,-0.068,-0.585,TILT_LEFT
4095,2245,4095,1.674,8.921,5.514,-0.08,-0.201,-0.213,TILT_LEFT
4095,2209,4079,1.808,8.554,5.176,-0.073,-0.276,0.025,TILT_LEFT
4095,2270,4095,2.045,8.164,4.93,-0.088,-0.22,0.067,TILT_LEFT
4095,2246,4095,2.148,8.143,4.75,-0.124,-0.142,0.017,TILT_LEFT
4095,2237,4095,2.397,8.03,4.788,-0.14,-0.079,-0.082,TILT_LEFT
4095,2257,4095,2.478,8.078,4.81,-0.131,-0.064,-0.244,TILT_LEFT
4095,2260,4095,2.198,8.392,4.834,-0.144,-0.033,-0.334,TILT_LEFT
4037,2253,4095,1.99,8.926,5.021,-0.174,-0.043,-0.216,TILT_LEFT
3920,2215,4095,2.071,8.902,5.136,-0.147,-0.091,-0.018,TILT_LEFT
3881,2235,4095,2.21,8.701,5.265,-0.1,-0.143,0.053,TILT_LEFT
4095,2234,4095,2.284,8.571,5.219,-0.076,-0.2,0.027,TILT_LEFT
4016,2225,4095,2.327,8.511,5.054,-0.074,-0.216,-0.028,TILT_LEFT
3983,2124,4085,2.294,8.442,4.913,-0.077,-0.217,-0.105,TILT_LEFT
3881,2235,4095,2.174,8.456,4.755,-0.068,-0.18,-0.172,TILT_LEFT
3938,2178,4095,2.045,8.581,4.752,-0.063,-0.134,-0.205,TILT_LEFT
4095,2177,4095,2.023,8.521,4.76,-0.066,-0.116,-0.199,TILT_LEFT
4048,2211,4095,2.279,8.42,5.042,-0.031,-0.177,-0.275,TILT_LEFT
4066,2192,4095,2.145,8.461,4.968,0.003,-0.287,-0.346,TILT_LEFT
